MGC4655|0006486/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC4767|0009108/not known/not known@0006744/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC47816|0006464/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC4796|0006468/not known/not known|0004713/not known/not known|0005575/cellular_component/not known|1
MGC48915|0006817/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC70863|0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGST3|0007165/not known/not known|0004364/not known/not known|0005575/cellular_component/not known|1
MICAL3|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MINK1|0007254/not known/not known@0007243/not known/not known@0006950/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MIST|0006955/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MKI67IP|0016072/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MKL2|0030154/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MLCK|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MLKL|0006468/not known/not known|0004713/not known/not known|0005575/cellular_component/not known|1
MLL3|0015986/not known/not known|0018024/not known/not known@0046872/not known/not known@0004842/not known/not known|0005575/cellular_component/not known|1
MLSTD2|0009225/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MON1A|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MORF4L2|0006350/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MPRA|0007186/not known/not known|0005496/not known/not known|0005575/cellular_component/not known|1
MRGPRE|0007186/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MRPL1|0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MRPL30|0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MRPL45|0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MRPS25|0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MS4A8B|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MSRA|0006979/not known/not known|0016491/not known/not known|0005575/cellular_component/not known|1
MSRB3|0030091/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MTPN|0030182/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MTSS1|0030035/not known/not known|0003785/not known/not known@0003676/not known/not known|0005575/cellular_component/not known|1
MUC12|0001558/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MUC5AC|0007155/not known/not known|0005201/not known/not known|0005575/cellular_component/not known|1
MUC5B|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NAALADL2|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NAGS|0006526/not known/not known|0008415/not known/not known|0005575/cellular_component/not known|1
NALP12|0045381/not known/not known|0008656/not known/not known|0005575/cellular_component/not known|1
NANOS3|0030154/not known/not known|0008270/not known/not known|0005575/cellular_component/not known|1
NAPB|0006886/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NCOA5|0006412/not known/not known|0003677/not known/not known@0004812/not known/not known|0005575/cellular_component/not known|1
NDUFB9|0007605/not known/not known|0003954/not known/not known|0005575/cellular_component/not known|1
NEBL|0006811/not known/not known|0008307/not known/not known|0005575/cellular_component/not known|1
NELL2|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NFAM1|0007166/not known/not known@0050861/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NFIA|0006350/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NKD1|0005975/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NLGN1|0007416/not known/not known|0042043/not known/not known|0005575/cellular_component/not known|1
NLGN2|0016337/not known/not known@0007416/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NMNAT3|0009058/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NODAL|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NOTCH1|0006350/not known/not known|0005509/not known/not known@0004872/not known/not known|0005575/cellular_component/not known|1
NOTCH2|0006916/not known/not known@0016049/not known/not known@0006917/not known/not known@0008285/not known/not known@0050793/not known/not known@0006350/not known/not known|0005515/not known/not known|0005575/cellular_component/not known|1
NPM2|0009790/not known/not known|0003676/not known/not known|0005575/cellular_component/not known|1
NPPB|0030146/not known/not known@0030147/not known/not known@0050880/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NRAP|0006811/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NRBP2|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NRF1|0006357/not known/not known|0003700/not known/not known|0005575/cellular_component/not known|1
NRXN1|0007155/not known/not known|0005198/not known/not known|0005575/cellular_component/not known|1
NRXN3|0007155/not known/not known|0005198/not known/not known|0005575/cellular_component/not known|1
NSD1|0006350/not known/not known|0046872/not known/not known|0005575/cellular_component/not known|1
NSMCE1|0016567/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NT5C1B|0009117/not known/not known|0016787/not known/not known|0005575/cellular_component/not known|1
NUDT5|0009191/not known/not known|0019144/not known/not known@0000287/not known/not known|0005575/cellular_component/not known|1
NXPH2|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NXPH3|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NY-SAR-41|0007517/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
NYD-SP21|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
ODC-p|0007283/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
OLIG1|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
OMA1|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
OPN4|0007186/not known/not known@0007165/not known/not known|0004872/not known/not known|0005575/cellular_component/not known|1
OPN5|0007186/not known/not known@0007601/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
OR10A3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10A5|0007600/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10A6|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10A7|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10AD1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10AG1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10G2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10G3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10G4|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10G7|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10K1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10T2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR10Z1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR11H6|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR11L1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR13C2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR13C4|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR13C5|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR13C8|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR13C9|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR13F1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR13G1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR13J1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1C1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1I1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1J1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1J4|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1K1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1L1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1L8|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1M1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1N1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR1Q1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2A42|0006508/not known/not known|0008237/not known/not known@0008270/not known/not known|0005575/cellular_component/not known|1
OR2AG1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2B3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2C3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2D2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2I1P|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2M2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2M3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2M4|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2M7|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2T35|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR2Z1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4A5|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4B1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4C12|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4C13|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4D1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4D2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4D5|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4E2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4F15|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4F17|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4F6|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4K13|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4M2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4Q3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4S1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4S2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4X1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR4X2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR51A7|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR51E1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR51G1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR51G2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR51I1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR51I2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR51L1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR51S1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR52B4|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR52D1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR52E6|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR52I1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR52J3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR52K1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR52N2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR52N5|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR56A3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5A1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5A2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5AK2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5AN1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5AP2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5AR1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5AS1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5AY1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5B12|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5B17|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5BF1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5F1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5K1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5L1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5L2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5M11|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5P2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5P3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5R1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5U1|0007600/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR5V1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR6C2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR6F1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR6M1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR6Q1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR6T1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR6W1P|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR6X1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR7D2|0007600/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR7G3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8B3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8B4|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8B8|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8D2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8D4|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8G2|0007600/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8H2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8H3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8J3|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR8K5|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR9A2|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR9A4|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OR9I1|0007165/not known/not known|0004984/not known/not known|0005575/cellular_component/not known|1
OSBPL11|0008202/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
OSBPL5|0008203/not known/not known|0008142/not known/not known|0005575/cellular_component/not known|1
OSBPL6|0008202/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
OTEX|0007276/not known/not known|0003700/not known/not known|0005575/cellular_component/not known|1
OVCH1|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
OXER1|0007186/not known/not known|0001584/not known/not known|0005575/cellular_component/not known|1
OXGR1|0007186/not known/not known|0001584/not known/not known|0005575/cellular_component/not known|1
P11|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
P66beta|0006350/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PAG|0050868/not known/not known|0005070/not known/not known@0005068/not known/not known|0005575/cellular_component/not known|1
PAIP1|0048255/not known/not known@0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PAK3|0006468/not known/not known|0016740/not known/not known|0005575/cellular_component/not known|1
PANK1|0015937/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PAPD5|0006259/not known/not known|0003676/not known/not known|0005575/cellular_component/not known|1
PARC|0016567/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PARK2|0006511/not known/not known|0046872/not known/not known|0005575/cellular_component/not known|1
PARP14|0006471/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PARP8|0006471/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PARP9|0016477/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PBX4|0009790/not known/not known@0045898/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PCDH10|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PCDH15|0007155/not known/not known@0007605/not known/not known@0007601/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PCDH18|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PCDH19|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PCDH20|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PCDH21|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PCDHAC1|0007155/not known/not known|0005515/not known/not known|0005575/cellular_component/not known|1
PCDHAC2|0007155/not known/not known|0005515/not known/not known|0005575/cellular_component/not known|1
PCDHB7|0016339/not known/not known|0005515/not known/not known|0005575/cellular_component/not known|1
PCGF6|0016567/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PCTP|0006869/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PDE8B|0009187/not known/not known|0030145/not known/not known|0005575/cellular_component/not known|1
PDIK1L|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PFN3|0030036/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PFN4|0030036/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PGLYRP2|0050830/not known/not known@0009253/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PGLYRP3|0050830/not known/not known|0016019/not known/not known|0005575/cellular_component/not known|1
PGM5|0007155/not known/not known|0005515/not known/not known|0005575/cellular_component/not known|1
PGPEP1|0006457/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PHACS|0006520/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PHC3|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PHF17|0006915/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PICALM|0006898/not known/not known|0005545/not known/not known|0005575/cellular_component/not known|1
PIK3C2A|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PIK4CB|0006898/not known/not known|0016301/not known/not known|0005575/cellular_component/not known|1
PIP5K1A|0006650/not known/not known@0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PIP5K2B|0007166/not known/not known|0016740/not known/not known|0005575/cellular_component/not known|1
PIP5K3|0006457/not known/not known|0005524/not known/not known@0016301/not known/not known@0008270/not known/not known|0005575/cellular_component/not known|1
PITPNC1|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PITPNM2|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PKD1-like|0007156/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PKN3|0006468/not known/not known|0004713/not known/not known|0005575/cellular_component/not known|1
PLA2G12B|0016042/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PLA2G4D|0009395/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PLA2G5|0006644/not known/not known|0047498/not known/not known|0005575/cellular_component/not known|1
PLCD3|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PLCD4|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PLCL4|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PLCZ1|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PLDN|0006278/not known/not known|0016740/not known/not known|0005575/cellular_component/not known|1
PLEKHE1|0006171/not known/not known|0016829/not known/not known@0046872/not known/not known|0005575/cellular_component/not known|1
PLEKHH2|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PLXNA2|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PLXNA4|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
POGK|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
POLK|0006281/not known/not known|0000287/not known/not known|0005575/cellular_component/not known|1
POLR3H|0006350/not known/not known|0003676/not known/not known|0005575/cellular_component/not known|1
PP3856|0019363/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PPARA|0006091/not known/not known@0006350/not known/not known|0004872/not known/not known|0005575/cellular_component/not known|1
PPIL4|0006412/not known/not known|0016853/not known/not known@0003735/not known/not known|0005575/cellular_component/not known|1
PPM1K|0006470/not known/not known|0016787/not known/not known|0005575/cellular_component/not known|1
PPM1L|0006470/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PPP1R1C|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PPP1R9A|0030154/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PPP1R9B|0030308/not known/not known|0004864/not known/not known|0005575/cellular_component/not known|1
PPP2R5A|0007165/not known/not known|0004721/not known/not known|0005575/cellular_component/not known|1
PRDM15|0006350/not known/not known|0046872/not known/not known|0005575/cellular_component/not known|1
PRIC285|0006350/not known/not known|0003677/not known/not known@0016787/not known/not known@0000166/not known/not known|0005575/cellular_component/not known|1
PRKAG3|0006633/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PROK2|0008283/not known/not known@0007218/not known/not known|0001664/not known/not known|0005575/cellular_component/not known|1
PRR6|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PRSS35|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PSKH2|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PSMC1|0030163/not known/not known|0016787/not known/not known|0005575/cellular_component/not known|1
PTGER3|0007165/not known/not known|0004957/not known/not known|0005575/cellular_component/not known|1
PTPDC1|0006470/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PTPN23|0006470/not known/not known@0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PTPRE|0006470/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PX19|0006955/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
PXK|0007242/not known/not known|0016740/not known/not known|0005575/cellular_component/not known|1
PYGO2|0016055/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB10|0006886/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB12|0007264/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB15|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB19B|0006886/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB21|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB23|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB2B|0006886/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB34|0006886/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB37|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB39B|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB3C|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB41|0006886/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB41P|0006886/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAB43|0006886/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RABGEF1|0006897/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RABGGTB|0006464/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RABL3|0000160/not known/not known|0005525/not known/not known|0005575/cellular_component/not known|1
RAD18|0006281/not known/not known@0016567/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAET1E|0019882/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAGE|0006468/not known/not known@0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAI17|0006350/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAP1A|0006886/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RAPH1|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RARSL|0006412/not known/not known|0004814/not known/not known|0005575/cellular_component/not known|1
RASD1|0007165/not known/not known|0005525/not known/not known|0005575/cellular_component/not known|1
RASGEF1A|0007264/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RASGEF1B|0007264/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RASGEF1C|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RASGRF2|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RASGRP4|0030099/not known/not known@0009991/not known/not known|0005088/not known/not known@0019992/not known/not known|0005575/cellular_component/not known|1
RASIP1|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RASL11A|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RASSF3|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RASSF5|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RASSF6|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RBED1|0006909/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
RBJ|0006457/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
